GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_yes_price_pregame,kalshi_pregame_sampled_ts,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2024-02-10,ORL,CHI,,,,,,,,,,,,,,,,
2024-02-13,ORL,OKC,,,,,,,,,,,,,,,,
2024-02-14,ORL,NYK,,,,,,,,,,,,,,,,
2024-02-27,ORL,BKN,,,,,,,,,,,,,,,,
2024-02-29,ORL,UTA,,,,,,,,,,,,,,,,
2024-03-03,ORL,DET,,,,,,,,,,,,,,,,
2024-03-10,ORL,IND,,,,,,,,,,,,,,,,
2024-03-13,ORL,BKN,,,,,,,,,,,,,,,,
2024-03-17,ORL,TOR,,,,,,,,,,,,,,,,
2024-03-19,ORL,CHA,,,,,,,,,,,,,,,,
2024-03-21,ORL,NOP,,,,,,,,,,,,,,,,
2024-03-23,ORL,SAC,,,,,,,,,,,,,,,,
2024-03-27,ORL,GSW,,,,,,,,,,,,,,,,
2024-03-29,ORL,LAC,,,,,,,,,,,,,,,,
2024-03-30,ORL,MEM,,,,,,,,,,,,,,,,
2024-04-01,ORL,POR,,,,,,,,,,,,,,,,
2024-04-07,ORL,CHI,,,,,,,,,,,,,,,,
2024-04-14,ORL,MIL,,,,,,,,,,,,,,,,
2024-04-25,ORL,CLE,,,,,,,,,,,,,,,,
2024-04-27,ORL,CLE,,,,,,,,,,,,,,,,
2024-05-03,ORL,CLE,,,,,,,,,,,,,,,,
2024-10-18,ORL,PHI,,,,,,,,,,,,,,,,
2024-10-25,ORL,BKN,,,,,,,,,,,,,,,,
2024-10-28,ORL,IND,,,,,,,,,,,,,,,,
2024-11-08,ORL,NOP,,,,,,,,,,,,,,,,
2024-11-10,ORL,WAS,,,,,,,,,,,,,,,,
2024-11-12,ORL,CHA,,,,,,,,,,,,,,,,
2024-11-13,ORL,IND,,,,,,,,,,,,,,,,
2024-11-15,ORL,PHI,,,,,,,,,,,,,,,,
2024-11-23,ORL,DET,,,,,,,,,,,,,,,,
2024-11-27,ORL,CHI,,,,,,,,,,,,,,,,
2024-12-08,ORL,PHX,,,,,,,,,,,,,,,,
2024-12-15,ORL,NYK,,,,,,,,,,,,,,,,
2024-12-19,ORL,OKC,,,,,,,,,,,,,,,,
2024-12-21,ORL,MIA,,,,,,,,,,,,,,,,
2024-12-23,ORL,BOS,,,,,,,,,,,,,,,,
2024-12-26,ORL,MIA,,,,,,,,,,,,,,,,
2024-12-27,ORL,NYK,,,,,,,,,,,,,,,,
2024-12-29,ORL,BKN,,,,,,,,,,,,,,,,
2025-01-05,ORL,UTA,,,,,,,,,,,,,,,,
2025-01-09,ORL,MIN,,,,,,,,,,,,,,,,
2025-01-10,ORL,MIL,,,,,,,,,,,,,,,,
2025-01-12,ORL,PHI,,,,,,,,,,,,,,,,
2025-01-19,ORL,DEN,,,,,,,,,,,,,,,,
2025-01-23,ORL,POR,,,,,,,,,,,,,,,,
2025-01-25,ORL,DET,,,,,,,,,,,,,,,,
2025-02-08,ORL,SAS,,,,,,,,,,,,,,,,
2025-02-10,ORL,ATL,,,,,,,,,,,,,,,,
2025-02-12,ORL,CHA,,,,,,,,,,,,,,,,
2025-02-21,ORL,MEM,,,,,,,,,,,,,,,,
2025-02-23,ORL,WAS,,,,,,,,,,,,,,,,
2025-02-25,ORL,CLE,,,,,,,,,,,,,,,,
2025-02-27,ORL,GSW,,,,,,,,,,,,,,,,
2025-03-02,ORL,TOR,,,,,,,,,,,,,,,,
2025-03-04,ORL,TOR,,,,,,,,,,,,,,,,
2025-03-06,ORL,CHI,,,,,,,,,,,,,,,,
2025-03-19,ORL,HOU,,,,,,,,,,,,,,,,
2025-03-24,ORL,LAL,,,,,,,,,,,,,,,,
2025-03-27,ORL,DAL,,,,,,,,,,,,,,,,
2025-03-29,ORL,SAC,,,,,,,,,,,,,,,,
2025-03-31,ORL,LAC,,,,,,,,,,,,,,,,
2025-04-08,ORL,ATL,,,,,,,,,,,,,,,,
2025-04-09,ORL,BOS,,,,,,,,,,,,,,,,
2025-11-20,ORL,LAC,,,,,,,,,,,,,,,,
2026-03-21,ORL,LAL,,,,,,,,,,,,,,,,
2023-11-06,IND,SAS,,,,,,,,,,,,,,,,
2023-11-08,IND,UTA,,,,,,,,,,,,,,,,
2023-11-09,IND,MIL,,,,,,,,,,,,,,,,
2023-11-19,IND,ORL,,,,,,,,,,,,,,,,
2023-11-22,IND,TOR,,,,,,,,,,,,,,,,
2023-11-24,IND,DET,,,,,,,,,,,,,,,,
2023-11-27,IND,POR,,,,,,,,,,,,,,,,
2023-12-04,IND,BOS,,,,,,,,,,,,,,,,
2023-12-18,IND,LAC,,,,,,,,,,,,,,,,
2023-12-20,IND,CHA,,,,,,,,,,,,,,,,
2023-12-23,IND,ORL,,,,,,,,,,,,,,,,
2023-12-30,IND,NYK,,,,,,,,,,,,,,,,
2024-01-03,IND,MIL,,,,,,,,,,,,,,,,
2024-01-05,IND,ATL,,,,,,,,,,,,,,,,
2024-01-06,IND,BOS,,,,,,,,,,,,,,,,
2024-01-08,IND,BOS,,,,,,,,,,,,,,,,
2024-01-10,IND,WAS,,,,,,,,,,,,,,,,
2024-01-23,IND,DEN,,,,,,,,,,,,,,,,
2024-01-25,IND,PHI,,,,,,,,,,,,,,,,
2024-01-26,IND,PHX,,,,,,,,,,,,,,,,
2024-01-28,IND,MEM,,,,,,,,,,,,,,,,
2024-02-02,IND,SAC,,,,,,,,,,,,,,,,
2024-02-06,IND,HOU,,,,,,,,,,,,,,,,
2024-02-08,IND,GSW,,,,,,,,,,,,,,,,
2024-02-22,IND,DET,,,,,,,,,,,,,,,,
2024-02-25,IND,DAL,,,,,,,,,,,,,,,,
2024-02-26,IND,TOR,,,,,,,,,,,,,,,,
2024-02-28,IND,NOP,,,,,,,,,,,,,,,,
2024-03-07,IND,MIN,,,,,,,,,,,,,,,,
2024-03-13,IND,CHI,,,,,,,,,,,,,,,,
2024-03-16,IND,BKN,,,,,,,,,,,,,,,,
2024-03-18,IND,CLE,,,,,,,,,,,,,,,,
2024-03-29,IND,LAL,,,,,,,,,,,,,,,,
2024-04-01,IND,BKN,,,,,,,,,,,,,,,,
2024-04-05,IND,OKC,,,,,,,,,,,,,,,,
2024-04-07,IND,MIA,,,,,,,,,,,,,,,,
2024-04-14,IND,ATL,,,,,,,,,,,,,,,,
2024-04-26,IND,MIL,,,,,,,,,,,,,,,,
2024-04-28,IND,MIL,,,,,,,,,,,,,,,,
2024-05-02,IND,MIL,,,,,,,,,,,,,,,,
2024-05-10,IND,NYK,,,,,,,,,,,,,,,,
2024-05-12,IND,NYK,,,,,,,,,,,,,,,,
2024-05-17,IND,NYK,,,,,,,,,,,,,,,,
2024-05-25,IND,BOS,,,,,,,,,,,,,,,,
2024-05-27,IND,BOS,,,,,,,,,,,,,,,,
2024-10-14,IND,MEM,,,,,,,,,,,,,,,,
2024-10-17,IND,CHA,,,,,,,,,,,,,,,,
2024-10-27,IND,PHI,,,,,,,,,,,,,,,,
2024-10-30,IND,BOS,,,,,,,,,,,,,,,,
2024-11-06,IND,ORL,,,,,,,,,,,,,,,,
2024-11-10,IND,NYK,,,,,,,,,,,,,,,,
2024-11-15,IND,MIA,,,,,,,,,,,,,,,,
2024-11-17,IND,MIA,,,,,,,,,,,,,,,,
2024-11-24,IND,WAS,,,,,,,,,,,,,,,,
2024-11-25,IND,NOP,,,,,,,,,,,,,,,,
2024-11-27,IND,POR,,,,,,,,,,,,,,,,
2024-11-29,IND,DET,,,,,,,,,,,,,,,,
2024-12-08,IND,CHA,,,,,,,,,,,,,,,,
2024-12-15,IND,NOP,,,,,,,,,,,,,,,,
2024-12-26,IND,OKC,,,,,,,,,,,,,,,,
2024-12-31,IND,MIL,,,,,,,,,,,,,,,,
2025-01-04,IND,PHX,,,,,,,,,,,,,,,,
2025-01-08,IND,CHI,,,,,,,,,,,,,,,,
2025-01-10,IND,GSW,,,,,,,,,,,,,,,,
2025-01-14,IND,CLE,,,,,,,,,,,,,,,,
2025-01-18,IND,PHI,,,,,,,,,,,,,,,,
2025-01-29,IND,DET,,,,,,,,,,,,,,,,
2025-02-01,IND,ATL,,,,,,,,,,,,,,,,
2025-02-11,IND,NYK,,,,,,,,,,,,,,,,
2025-02-20,IND,MEM,,,,,,,,,,,,,,,,
2025-02-23,IND,LAC,,,,,,,,,,,,,,,,
2025-02-24,IND,DEN,,,,,,,,,,,,,,,,
2025-02-26,IND,TOR,,,,,,,,,,,,,,,,
2025-03-02,IND,CHI,,,,,,,,,,,,,,,,
2025-03-04,IND,HOU,,,,,,,,,,,,,,,,
2025-03-11,IND,MIL,,,,,,,,,,,,,,,,
2025-03-19,IND,DAL,,,,,,,,,,,,,,,,
2025-03-20,IND,BKN,,,,,,,,,,,,,,,,
2025-03-22,IND,BKN,,,,,,,,,,,,,,,,
2025-03-24,IND,MIN,,,,,,,,,,,,,,,,
2025-03-26,IND,LAL,,,,,,,,,,,,,,,,
2025-03-31,IND,SAC,,,,,,,,,,,,,,,,
2025-04-02,IND,CHA,,,,,,,,,,,,,,,,
2025-04-04,IND,UTA,,,,,,,,,,,,,,,,
2025-04-08,IND,WAS,,,,,,,,,,,,,,,,
2025-04-10,IND,CLE,,,,,,,,,,,,,,,,
2025-04-11,IND,ORL,,,,,,,,,,,,,,,,
2023-11-08,PHI,BOS,,,,,,,,,,,,,,,,
2023-11-12,PHI,IND,,,,,,,,,,,,,,,,
2023-11-14,PHI,IND,,,,,,,,,,,,,,,,
2023-11-15,PHI,BOS,,,,,,,,,,,,,,,,
2023-11-21,PHI,CLE,,,,,,,,,,,,,,,,
2023-11-27,PHI,LAL,,,,,,,,,,,,,,,,
2023-12-08,PHI,ATL,,,,,,,,,,,,,,,,
2023-12-11,PHI,WAS,,,,,,,,,,,,,,,,
2023-12-15,PHI,DET,,,,,,,,,,,,,,,,
2023-12-18,PHI,CHI,,,,,,,,,,,,,,,,
2023-12-20,PHI,MIN,,,,,,,,,,,,,,,,
2023-12-22,PHI,TOR,,,,,,,,,,,,,,,,
2024-01-02,PHI,CHI,,,,,,,,,,,,,,,,
2024-01-05,PHI,NYK,,,,,,,,,,,,,,,,
2024-01-06,PHI,UTA,,,,,,,,,,,,,,,,
2024-01-12,PHI,SAC,,,,,,,,,,,,,,,,
2024-01-15,PHI,HOU,,,,,,,,,,,,,,,,
2024-01-16,PHI,DEN,,,,,,,,,,,,,,,,
2024-01-22,PHI,SAS,,,,,,,,,,,,,,,,
2024-02-03,PHI,BKN,,,,,,,,,,,,,,,,
2024-02-05,PHI,DAL,,,,,,,,,,,,,,,,
2024-02-07,PHI,GSW,,,,,,,,,,,,,,,,
2024-02-09,PHI,ATL,,,,,,,,,,,,,,,,
2024-02-14,PHI,MIA,,,,,,,,,,,,,,,,
2024-02-22,PHI,NYK,,,,,,,,,,,,,,,,
2024-02-23,PHI,CLE,,,,,,,,,,,,,,,,
2024-02-25,PHI,MIL,,,,,,,,,,,,,,,,
2024-03-01,PHI,CHA,,,,,,,,,,,,,,,,
2024-03-06,PHI,MEM,,,,,,,,,,,,,,,,
2024-03-08,PHI,NOP,,,,,,,,,,,,,,,,
2024-03-16,PHI,CHA,,,,,,,,,,,,,,,,
2024-03-18,PHI,MIA,,,,,,,,,,,,,,,,
2024-03-27,PHI,LAC,,,,,,,,,,,,,,,,
2024-04-02,PHI,OKC,,,,,,,,,,,,,,,,
2024-04-09,PHI,DET,,,,,,,,,,,,,,,,
2024-04-12,PHI,ORL,,,,,,,,,,,,,,,,
2024-04-14,PHI,BKN,,,,,,,,,,,,,,,,
2024-04-17,PHI,MIA,,,,,,,,,,,,,,,,
2024-04-25,PHI,NYK,,,,,,,,,,,,,,,,
2024-04-28,PHI,NYK,,,,,,,,,,,,,,,,
2024-05-02,PHI,NYK,,,,,,,,,,,,,,,,
2024-10-16,PHI,BKN,,,,,,,,,,,,,,,,
2024-10-23,PHI,MIL,,,,,,,,,,,,,,,,
2024-10-30,PHI,DET,,,,,,,,,,,,,,,,
2024-11-02,PHI,MEM,,,,,,,,,,,,,,,,
2024-11-10,PHI,CHA,,,,,,,,,,,,,,,,
2024-11-12,PHI,NYK,,,,,,,,,,,,,,,,
2024-11-13,PHI,CLE,,,,,,,,,,,,,,,,
2024-11-22,PHI,BKN,,,,,,,,,,,,,,,,
2024-11-24,PHI,LAC,,,,,,,,,,,,,,,,
2024-11-27,PHI,HOU,,,,,,,,,,,,,,,,
2024-12-04,PHI,ORL,,,,,,,,,,,,,,,,
2024-12-06,PHI,ORL,,,,,,,,,,,,,,,,
2024-12-13,PHI,IND,,,,,,,,,,,,,,,,
2024-12-20,PHI,CHA,,,,,,,,,,,,,,,,
2024-12-23,PHI,SAS,,,,,,,,,,,,,,,,
2025-01-06,PHI,PHX,,,,,,,,,,,,,,,,
2025-01-08,PHI,WAS,,,,,,,,,,,,,,,,
2025-01-10,PHI,NOP,,,,,,,,,,,,,,,,
2025-01-14,PHI,OKC,,,,,,,,,,,,,,,,
2025-01-15,PHI,NYK,,,,,,,,,,,,,,,,
2025-01-24,PHI,CLE,,,,,,,,,,,,,,,,
2025-01-28,PHI,LAL,,,,,,,,,,,,,,,,
2025-01-29,PHI,SAC,,,,,,,,,,,,,,,,
2025-01-31,PHI,DEN,,,,,,,,,,,,,,,,
2025-02-02,PHI,BOS,,,,,,,,,,,,,,,,
2025-02-04,PHI,DAL,,,,,,,,,,,,,,,,
2025-02-05,PHI,MIA,,,,,,,,,,,,,,,,
2025-02-11,PHI,TOR,,,,,,,,,,,,,,,,
2025-02-20,PHI,BOS,,,,,,,,,,,,,,,,
2025-02-22,PHI,BKN,,,,,,,,,,,,,,,,
2025-02-24,PHI,CHI,,,,,,,,,,,,,,,,
2025-03-01,PHI,GSW,,,,,,,,,,,,,,,,
2025-03-03,PHI,POR,,,,,,,,,,,,,,,,
2025-03-09,PHI,UTA,,,,,,,,,,,,,,,,
2025-03-14,PHI,IND,,,,,,,,,,,,,,,,
2025-03-26,PHI,WAS,,,,,,,,,,,,,,,,
2025-03-29,PHI,MIA,,,,,,,,,,,,,,,,
2025-03-30,PHI,TOR,,,,,,,,,,,,,,,,
2025-04-03,PHI,MIL,,,,,,,,,,,,,,,,
2025-04-05,PHI,MIN,,,,,,,,,,,,,,,,
2025-04-11,PHI,ATL,,,,,,,,,,,,,,,,
2025-04-13,PHI,CHI,,,,,,,,,,,,,,,,
2025-11-17,PHI,LAC,,,,,,,,,,,,,,,,
2025-12-07,PHI,LAL,,,,,,,,,,,,,,,,
2023-11-10,PHX,LAL,,,,,,,,,,,,,,,,
2023-11-12,PHX,OKC,,,,,,,,,,,,,,,,
2023-11-15,PHX,MIN,,,,,,,,,,,,,,,,
2023-11-21,PHX,POR,,,,,,,,,,,,,,,,
2023-11-22,PHX,GSW,,,,,,,,,,,,,,,,
2023-12-01,PHX,DEN,,,,,,,,,,,,,,,,
2023-12-02,PHX,MEM,,,,,,,,,,,,,,,,
2023-12-08,PHX,SAC,,,,,,,,,,,,,,,,
2023-12-12,PHX,GSW,,,,,,,,,,,,,,,,
2023-12-13,PHX,BKN,,,,,,,,,,,,,,,,
2023-12-15,PHX,NYK,,,,,,,,,,,,,,,,
2023-12-17,PHX,WAS,,,,,,,,,,,,,,,,
2023-12-25,PHX,DAL,,,,,,,,,,,,,,,,
2023-12-29,PHX,CHA,,,,,,,,,,,,,,,,
2023-12-31,PHX,ORL,,,,,,,,,,,,,,,,
2024-01-01,PHX,POR,,,,,,,,,,,,,,,,
2024-01-03,PHX,LAC,,,,,,,,,,,,,,,,
2024-01-05,PHX,MIA,,,,,,,,,,,,,,,,
2024-01-07,PHX,MEM,,,,,,,,,,,,,,,,
2024-01-16,PHX,SAC,,,,,,,,,,,,,,,,
2024-01-21,PHX,IND,,,,,,,,,,,,,,,,
2024-01-22,PHX,CHI,,,,,,,,,,,,,,,,
2024-02-06,PHX,MIL,,,,,,,,,,,,,,,,
2024-02-08,PHX,UTA,,,,,,,,,,,,,,,,
2024-02-13,PHX,SAC,,,,,,,,,,,,,,,,
2024-02-14,PHX,DET,,,,,,,,,,,,,,,,
2024-02-25,PHX,LAL,,,,,,,,,,,,,,,,
2024-02-29,PHX,HOU,,,,,,,,,,,,,,,,
2024-03-02,PHX,HOU,,,,,,,,,,,,,,,,
2024-03-03,PHX,OKC,,,,,,,,,,,,,,,,
2024-03-07,PHX,TOR,,,,,,,,,,,,,,,,
2024-03-09,PHX,BOS,,,,,,,,,,,,,,,,
2024-03-20,PHX,PHI,,,,,,,,,,,,,,,,
2024-03-21,PHX,ATL,,,,,,,,,,,,,,,,
2024-04-03,PHX,CLE,,,,,,,,,,,,,,,,
2024-04-05,PHX,MIN,,,,,,,,,,,,,,,,
2024-04-07,PHX,NOP,,,,,,,,,,,,,,,,
2024-04-09,PHX,LAC,,,,,,,,,,,,,,,,
2024-04-26,PHX,MIN,,,,,,,,,,,,,,,,
2024-04-28,PHX,MIN,,,,,,,,,,,,,,,,
2024-10-11,PHX,DET,,,,,,,,,,,,,,,,
2024-10-17,PHX,LAL,,,,,,,,,,,,,,,,
2024-10-26,PHX,DAL,,,,,,,,,,,,,,,,
2024-10-28,PHX,LAL,,,,,,,,,,,,,,,,
2024-11-02,PHX,POR,,,,,,,,,,,,,,,,
2024-11-04,PHX,PHI,,,,,,,,,,,,,,,,
2024-11-06,PHX,MIA,,,,,,,,,,,,,,,,
2024-11-10,PHX,SAC,,,,,,,,,,,,,,,,
2024-11-18,PHX,ORL,,,,,,,,,,,,,,,,
2024-11-20,PHX,NYK,,,,,,,,,,,,,,,,
2024-11-26,PHX,LAL,,,,,,,,,,,,,,,,
2024-11-27,PHX,BKN,,,,,,,,,,,,,,,,
2024-11-30,PHX,GSW,,,,,,,,,,,,,,,,
2024-12-03,PHX,SAS,,,,,,,,,,,,,,,,
2024-12-15,PHX,POR,,,,,,,,,,,,,,,,
2024-12-19,PHX,IND,,,,,,,,,,,,,,,,
2024-12-21,PHX,DET,,,,,,,,,,,,,,,,
2024-12-25,PHX,DEN,,,,,,,,,,,,,,,,
2024-12-27,PHX,DAL,,,,,,,,,,,,,,,,
2024-12-31,PHX,MEM,,,,,,,,,,,,,,,,
2025-01-09,PHX,ATL,,,,,,,,,,,,,,,,
2025-01-11,PHX,UTA,,,,,,,,,,,,,,,,
2025-01-12,PHX,CHA,,,,,,,,,,,,,,,,
2025-01-25,PHX,WAS,,,,,,,,,,,,,,,,
2025-01-27,PHX,LAC,,,,,,,,,,,,,,,,
2025-01-29,PHX,MIN,,,,,,,,,,,,,,,,
2025-02-07,PHX,UTA,,,,,,,,,,,,,,,,
2025-02-08,PHX,DEN,,,,,,,,,,,,,,,,
2025-02-11,PHX,MEM,,,,,,,,,,,,,,,,
2025-02-27,PHX,NOP,,,,,,,,,,,,,,,,
2025-02-28,PHX,NOP,,,,,,,,,,,,,,,,
2025-03-02,PHX,MIN,,,,,,,,,,,,,,,,
2025-03-04,PHX,LAC,,,,,,,,,,,,,,,,
2025-03-14,PHX,SAC,,,,,,,,,,,,,,,,
2025-03-17,PHX,TOR,,,,,,,,,,,,,,,,
2025-03-19,PHX,CHI,,,,,,,,,,,,,,,,
2025-03-21,PHX,CLE,,,,,,,,,,,,,,,,
2025-03-24,PHX,MIL,,,,,,,,,,,,,,,,
2025-03-26,PHX,BOS,,,,,,,,,,,,,,,,
2025-03-30,PHX,HOU,,,,,,,,,,,,,,,,
2025-04-08,PHX,GSW,,,,,,,,,,,,,,,,
2025-04-09,PHX,OKC,,,,,,,,,,,,,,,,
2025-04-11,PHX,SAS,,,,,,,,,,,,,,,,
2025-10-14,PHX,LAL,,,,,,,,,,,,,,,,
2025-10-22,PHX,SAC,,,,,,,,,,,,,,,,
2025-10-29,PHX,MEM,,,,,,,,,,,,,,,,
2025-10-31,PHX,UTA,,,,,,,,,,,,,,,,
2025-11-06,PHX,LAC,,,,,,,,,,,,,,,,
2025-11-13,PHX,IND,,,,,,,,,,,,,,,,
2025-11-21,PHX,MIN,,,,,,,,,,,,,,,,
2025-11-24,PHX,HOU,,,,,,,,,,,,,,,,
2025-12-14,PHX,LAL,,,,,,,,,,,,,,,,
2025-12-18,PHX,GSW,,,,,,,,,,,,,,,,
2025-12-23,PHX,LAL,,,,,,,,,,,,,,,,
2026-01-27,PHX,BKN,,,,,,,,,,,,,,,,
2026-02-01,PHX,LAC,,,,,,,,,,,,,,,,
2026-02-05,PHX,GSW,,,,,,,,,,,,,,,,
2026-02-07,PHX,PHI,,,,,,,,,,,,,,,,
2026-02-26,PHX,LAL,,,,,,,,,,,,,,,,
2026-03-08,PHX,CHA,,,,,,,,,,,,,,,,
2026-03-21,PHX,MIL,,,,,,,,,,,,,,,,
2026-03-24,PHX,DEN,,,,,,,,,,,,,,,,
2023-11-05,POR,MEM,,,,,,,,,,,,,,,,
2023-11-15,POR,CLE,,,,,,,,,,,,,,,,
2023-11-17,POR,LAL,,,,,,,,,,,,,,,,
2023-11-19,POR,OKC,,,,,,,,,,,,,,,,
2023-11-22,POR,UTA,,,,,,,,,,,,,,,,
2023-12-08,POR,DAL,,,,,,,,,,,,,,,,
2023-12-14,POR,UTA,,,,,,,,,,,,,,,,
2023-12-16,POR,DAL,,,,,,,,,,,,,,,,
2023-12-17,POR,GSW,,,,,,,,,,,,,,,,
2023-12-19,POR,PHX,,,,,,,,,,,,,,,,
2023-12-21,POR,WAS,,,,,,,,,,,,,,,,
2023-12-26,POR,SAC,,,,,,,,,,,,,,,,
2023-12-28,POR,SAS,,,,,,,,,,,,,,,,
2023-12-29,POR,SAS,,,,,,,,,,,,,,,,
2024-01-14,POR,PHX,,,,,,,,,,,,,,,,
2024-01-17,POR,BKN,,,,,,,,,,,,,,,,
2024-01-19,POR,IND,,,,,,,,,,,,,,,,
2024-01-28,POR,CHI,,,,,,,,,,,,,,,,
2024-01-29,POR,PHI,,,,,,,,,,,,,,,,
2024-01-31,POR,MIL,,,,,,,,,,,,,,,,
2024-02-08,POR,DET,,,,,,,,,,,,,,,,
2024-02-10,POR,NOP,,,,,,,,,,,,,,,,
2024-02-13,POR,MIN,,,,,,,,,,,,,,,,
2024-02-15,POR,MIN,,,,,,,,,,,,,,,,
2024-02-23,POR,DEN,,,,,,,,,,,,,,,,
2024-02-25,POR,CHA,,,,,,,,,,,,,,,,
2024-02-27,POR,MIA,,,,,,,,,,,,,,,,
2024-03-06,POR,OKC,,,,,,,,,,,,,,,,
2024-03-08,POR,HOU,,,,,,,,,,,,,,,,
2024-03-09,POR,TOR,,,,,,,,,,,,,,,,
2024-03-11,POR,BOS,,,,,,,,,,,,,,,,
2024-03-13,POR,ATL,,,,,,,,,,,,,,,,
2024-03-14,POR,NYK,,,,,,,,,,,,,,,,
2024-03-20,POR,LAC,,,,,,,,,,,,,,,,
2024-03-22,POR,LAC,,,,,,,,,,,,,,,,
2024-03-23,POR,DEN,,,,,,,,,,,,,,,,
2024-04-09,POR,NOP,,,,,,,,,,,,,,,,
2024-04-11,POR,GSW,,,,,,,,,,,,,,,,
2024-04-12,POR,HOU,,,,,,,,,,,,,,,,
2024-10-18,POR,UTA,,,,,,,,,,,,,,,,
2024-10-23,POR,GSW,,,,,,,,,,,,,,,,
2024-10-25,POR,NOP,,,,,,,,,,,,,,,,
2024-10-27,POR,NOP,,,,,,,,,,,,,,,,
2024-11-01,POR,OKC,,,,,,,,,,,,,,,,
2024-11-10,POR,MEM,,,,,,,,,,,,,,,,
2024-11-12,POR,MIN,,,,,,,,,,,,,,,,
2024-11-13,POR,MIN,,,,,,,,,,,,,,,,
2024-11-17,POR,ATL,,,,,,,,,,,,,,,,
2024-11-29,POR,SAC,,,,,,,,,,,,,,,,
2024-12-01,POR,DAL,,,,,,,,,,,,,,,,
2024-12-06,POR,UTA,,,,,,,,,,,,,,,,
2024-12-13,POR,SAS,,,,,,,,,,,,,,,,
2024-12-19,POR,DEN,,,,,,,,,,,,,,,,
2024-12-26,POR,UTA,,,,,,,,,,,,,,,,
2024-12-28,POR,DAL,,,,,,,,,,,,,,,,
2024-12-30,POR,PHI,,,,,,,,,,,,,,,,
2025-01-11,POR,MIA,,,,,,,,,,,,,,,,
2025-01-14,POR,BKN,,,,,,,,,,,,,,,,
2025-01-16,POR,LAC,,,,,,,,,,,,,,,,
2025-01-18,POR,HOU,,,,,,,,,,,,,,,,
2025-01-19,POR,CHI,,,,,,,,,,,,,,,,
2025-01-26,POR,OKC,,,,,,,,,,,,,,,,
2025-01-28,POR,MIL,,,,,,,,,,,,,,,,
2025-01-30,POR,ORL,,,,,,,,,,,,,,,,
2025-02-01,POR,PHX,,,,,,,,,,,,,,,,
2025-02-03,POR,PHX,,,,,,,,,,,,,,,,
2025-02-04,POR,IND,,,,,,,,,,,,,,,,
2025-02-06,POR,SAC,,,,,,,,,,,,,,,,
2025-02-20,POR,LAL,,,,,,,,,,,,,,,,
2025-02-22,POR,CHA,,,,,,,,,,,,,,,,
2025-03-09,POR,DET,,,,,,,,,,,,,,,,
2025-03-12,POR,NYK,,,,,,,,,,,,,,,,
2025-03-16,POR,TOR,,,,,,,,,,,,,,,,
2025-03-17,POR,WAS,,,,,,,,,,,,,,,,
2025-03-19,POR,MEM,,,,,,,,,,,,,,,,
2025-03-21,POR,DEN,,,,,,,,,,,,,,,,
2025-03-23,POR,BOS,,,,,,,,,,,,,,,,
2025-03-25,POR,CLE,,,,,,,,,,,,,,,,
2025-04-06,POR,SAS,,,,,,,,,,,,,,,,
2025-04-11,POR,GSW,,,,,,,,,,,,,,,,
2025-04-13,POR,LAL,,,,,,,,,,,,,,,,
2025-10-10,POR,SAC,,,,,,,,,,,,,,,,
2025-10-14,POR,GSW,,,,,,,,,,,,,,,,
2025-10-22,POR,MIN,,,,,,,,,,,,,,,,
2025-10-24,POR,GSW,,,,,,,,,,,,,,,,
2025-10-31,POR,DEN,,,,,,,,,,,,,,,,
2025-11-03,POR,LAL,,,,,,,,,,,,,,,,
2025-11-05,POR,OKC,,,,,,,,,,,,,,,,
2025-11-18,POR,PHX,,,,,,,,,,,,,,,,
2025-11-19,POR,CHI,,,,,,,,,,,,,,,,
2025-11-26,POR,SAS,,,,,,,,,,,,,,,,
2025-12-18,POR,SAC,,,,,,,,,,,,,,,,
2025-12-22,POR,DET,,,,,,,,,,,,,,,,
2025-12-23,POR,ORL,,,,,,,,,,,,,,,,
2025-12-26,POR,LAC,,,,,,,,,,,,,,,,
2025-12-29,POR,DAL,,,,,,,,,,,,,,,,
2026-01-05,POR,UTA,,,,,,,,,,,,,,,,
2026-01-07,POR,HOU,,,,,,,,,,,,,,,,
2026-01-09,POR,HOU,,,,,,,,,,,,,,,,
2026-01-15,POR,ATL,,,,,,,,,,,,,,,,
2026-01-17,POR,LAL,,,,,,,,,,,,,,,,
2026-01-22,POR,MIA,,,,,,,,,,,,,,,,
2026-01-23,POR,TOR,,,,,,,,,,,,,,,,
2026-02-03,POR,PHX,,,,,,,,,,,,,,,,
2026-02-06,POR,MEM,,,,,,,,,,,,,,,,
2026-02-09,POR,PHI,,,,,,,,,,,,,,,,
2026-02-20,POR,DEN,,,,,,,,,,,,,,,,
2026-02-24,POR,MIN,,,,,,,,,,,,,,,,
2026-03-10,POR,CHA,,,,,,,,,,,,,,,,
2026-03-13,POR,UTA,,,,,,,,,,,,,,,,
2026-03-23,POR,BKN,,,,,,,,,,,,,,,,
2023-11-08,SAC,POR,,,,,,,,,,,,,,,,
2023-11-10,SAC,OKC,,,,,,,,,,,,,,,,
